x,y,z,pos
268,-33,1722,TL
128,-35,2210,TL
124,51,1952,TL
297,-11,1930,TL
239,-43,1442,TL
69,-39,1341,TL
254,-7,2406,TL
328,-85,2568,TL
191,-88,2267,TL
147,31,1303,TL
173,3,962,TL
-1353,986,2189,TR
-4780,-1454,-3566,TR
-388,-783,-6151,TR
-8394,4044,-20860,TR
-3580,741,12264,TR
912,-177,28933,TR
-1585,-2504,-28161,TR
173,1110,-1307,TR
2230,-152,5893,TR
-2544,-2767,3955,TR
-1420,1134,-11939,TR
848,-858,5822,TR
1916,-494,3366,TR
-4006,-245,-3184,TR
5243,-497,12342,TR
-2689,-427,-17171,TR
1145,2659,1730,TR
1493,-566,5779,TR
1194,-2689,4116,TR
-1123,1477,-1341,TR
1368,-397,-3114,TR
-1131,-166,5320,TR
1286,103,7878,TR
-223,736,3702,TR
-1410,1283,268,TR
-168,-27,-4974,TR
1181,-1240,1710,TR
1773,817,7008,TR
-1506,774,4835,TR
2603,-1057,822,TR
-819,881,-5520,TR
705,-416,4785,TR
2074,-718,7136,TR
-1612,2028,3805,TR
555,-625,-2010,TR
-524,-493,-369,TR
2102,613,4301,TR
-109,-879,515,TR
721,239,719,TR
-420,-513,-1728,TR
870,160,7127,TR
-930,1242,3396,TR
1660,-602,5123,TR
-1045,246,-4694,TR
-218,234,-172,TR
434,-94,6481,TR
320,-254,5400,TR
1060,-47,-1709,TR
-1409,-7,-5352,TR
1085,-637,6971,TR
-545,656,4802,TR
211,39,247,TR
977,-641,491,TR
561,47,159,TR
795,258,2126,TR
-1267,442,1693,TR
991,-401,10657,TR
452,-580,-4306,TR
-744,661,-1685,TR
408,-219,4735,TR
561,-213,4546,TR
524,157,-394,TR
-325,221,-2060,TR
1009,-160,5795,TR
-107,196,962,TR
429,-160,707,TR
217,-422,-538,TR
928,24,3425,TR
-223,47,2701,TR
324,-47,4216,TR
632,-14,-173,TR
-600,86,-2782,TR
163,123,5645,TR
139,97,5206,TR
440,-94,3450,TR
-312,-369,-2644,TR
500,-496,-683,TR
842,-9,3599,TR
-614,424,4251,TR
656,-296,733,TR
29,134,-2115,TR
166,-75,1998,TR
442,-32,3831,TR
481,203,2409,TR
-166,-118,411,TR
62,5,3093,TR
478,-221,1869,TR
169,100,1910,TR
179,-146,1888,TR
197,-186,-169,TR
289,331,2023,TR
226,182,3249,TR
390,11,4779,TR
75,-186,363,TR
153,36,-1598,TR
56,-110,1958,TR
126,-211,4440,TR
257,147,1666,TR
-275,-59,-1217,TR
297,-99,922,TR
483,-21,2945,TR
170,222,3706,TR
292,122,2261,TR
105,-78,-616,TR
332,-52,950,TR
45,108,3573,TR
290,-314,3886,TR
250,17,888,TR
-90,-42,-33,TR
473,-52,3142,TR
175,256,2480,TR
-92,197,1045,TR
280,55,1494,TR
370,-44,2597,TR
292,41,2607,TR
-48,171,1836,TR
433,-238,605,TR
106,85,741,TR
104,70,3660,TR
402,-125,3576,TR
284,35,584,TR
-54,62,-533,TR
179,73,1633,TR
328,95,4687,TR
286,-66,3061,TR
-78,77,563,TR
422,-172,402,TR
265,-133,1458,TR
53,209,3266,TR
365,-10,2560,TR
205,-19,868,TR
-77,21,271,TR
590,-85,2733,TR
238,-43,2449,TR
127,-3,1716,TR
-8,86,905,TR
526,-90,3629,TR
273,-164,2084,TR
-13,95,593,TR
314,63,931,TR
86,-22,2294,TR
335,1,3512,TR
58,113,1409,TR
388,-139,1590,TR
-136,-16,72,TR
303,19,2774,TR
482,-56,4375,TR
-24,-75,1401,TR
143,6,-547,TR
298,36,1273,TR
484,-140,3891,TR
-27,107,1879,TR
137,152,1646,TR
273,-134,1556,TR
281,-184,1648,TR
172,73,1822,TR
266,-67,2108,TR
291,-79,2505,TR
18,-1,1194,TR
93,34,1488,TR
425,36,2714,TR
242,-138,1544,TR
75,104,777,TR
226,-65,2408,TR
476,-136,3477,TR
-132,50,1022,TR
258,-8,970,TR
353,-170,1595,TR
95,5,2731,TR
315,-21,2252,TR
205,80,1917,TR
220,-65,1182,TR
-36,24,736,TR
318,80,2859,TR
325,-138,3180,TR
93,-98,1742,TR
94,63,388,TR
394,-48,2856,TR
-45,14,2140,TR
266,56,1933,TR
307,-48,1594,TR
68,-62,1638,TR
418,-13,2059,TR
87,115,1482,TR
394,-49,2370,TR
12,-11,1543,TR
169,69,2094,TR
462,-83,2373,TR
55,-60,1515,TR
150,74,1069,TR
155,35,1565,TR
335,2,3238,TR
184,-17,2165,TR
277,-22,1033,TR
153,-47,1412,TR
184,16,2500,TR
198,83,2445,TR
312,5,2103,TR
181,-75,1122,TR
121,39,1197,TR
645,-475,2369,BR
-2289,937,-14800,BR
-2262,2896,3792,BR
1333,-325,10209,BR
857,-625,5160,BR
1390,-2535,-4583,BR
2240,-1834,-7998,BR
-3911,1284,-6727,BR
3180,-2066,5165,BR
3813,1492,-4277,BR
-3352,-347,8439,BR
2398,519,-3359,BR
792,-575,-4253,BR
3317,88,6176,BR
-6069,-390,-11205,BR
1781,-2644,4408,BR
2057,1828,9652,BR
344,-2932,-7396,BR
3081,808,538,BR
-2688,2251,5615,BR
1440,-3266,5227,BR
1982,1566,-578,BR
1641,260,-6634,BR
-217,-1586,947,BR
-1152,1432,13584,BR
3619,-982,2206,BR
-794,507,-8391,BR
851,153,12140,BR
681,-65,544,BR
-2255,1871,-9845,BR
97,-343,9684,BR
3058,-641,9450,BR
-2046,368,-10452,BR
1034,348,12896,BR
126,-1105,-1182,BR
803,-202,-5192,BR
381,502,4128,BR
-205,-926,7270,BR
-433,968,1469,BR
623,-334,3116,BR
844,-1010,-370,BR
-1223,1020,-6001,BR
-135,73,5978,BR
1301,-22,11428,BR
-904,62,-1650,BR
1386,-203,-464,BR
-1292,167,273,BR
410,-341,1601,BR
2466,-404,2938,BR
-1563,486,3469,BR
1071,-588,938,BR
585,152,-680,BR
-125,336,2504,BR
-261,255,3068,BR
25,389,-255,BR
149,-325,3888,BR
183,-90,6862,BR
246,-235,628,BR
148,-115,-4245,BR
-629,-86,2028,BR
1163,-226,8403,BR
300,499,-18,BR
-90,111,5,BR
160,149,2514,BR
130,-367,-1844,BR
1207,92,7685,BR
416,345,5639,BR
-705,-424,-1016,BR
617,-277,45,BR
311,0,2237,BR
-227,-18,1347,BR
379,198,4217,BR
1289,-164,3035,BR
-860,212,-2236,BR
98,341,1417,BR
1210,-388,5536,BR
7,-198,482,BR
-435,-140,184,BR
990,-192,6120,BR
174,-216,1592,BR
-332,56,-940,BR
381,176,2151,BR
110,-23,2387,BR
197,88,3503,BR
313,37,2152,BR
254,-137,682,BR
260,-191,146,BR
-56,-5,970,BR
225,-126,5264,BR
918,-265,4785,BR
-437,161,-2463,BR
51,-8,-806,BR
805,-102,5066,BR
-479,217,1405,BR
107,177,2378,BR
758,-187,3680,BR
-6,-147,242,BR
-241,20,-363,BR
310,-164,4339,BR
272,-270,927,BR
-506,407,584,BR
865,-110,4384,BR
70,79,-382,BR
30,212,324,BR
359,8,2717,BR
50,-15,2701,BR
175,96,3282,BR
279,-236,2081,BR
45,-172,-463,BR
292,-47,897,BR
-106,294,3370,BR
115,-3,3482,BR
680,33,2184,BR
-155,198,-844,BR
313,-60,2163,BR
456,162,3617,BR
93,-58,2976,BR
-103,-17,1252,BR
337,-120,933,BR
562,-118,1306,BR
-240,138,1463,BR
550,66,3541,BR
217,155,1171,BR
-151,146,1780,BR
657,-164,2959,BR
-76,133,384,BR
339,-143,1764,BR
256,-68,2322,BR
117,84,2163,BR
328,11,2585,BR
465,-54,2326,BR
159,26,-28,BR
373,63,1785,BR
124,80,4144,BR
266,-41,2589,BR
123,127,503,BR
265,-132,1481,BR
265,-155,1584,BR
-15,88,1847,BR
594,-135,4102,BR
67,-3,1126,BR
-34,63,-169,BR
662,-11,2498,BR
-60,80,2006,BR
134,-68,2489,BR
444,-17,1974,BR
45,-24,1528,BR
333,-67,1870,BR
47,21,1178,BR
257,-135,2186,BR
101,40,2285,BR
269,-15,2220,BR
231,34,1419,BR
24,1,1165,BR
295,-135,1667,BR
109,86,1888,BR
166,-68,3339,BR
357,-210,2395,BR
-59,63,-152,BR
265,-122,1470,BR
278,-25,2834,BR
-120,63,2194,BR
423,-85,2441,BR
6,-63,538,BR
230,-71,1637,BR
174,116,2487,BR
126,-102,2578,BR
283,-106,1862,BR
61,61,1287,BR
323,-132,1899,BR
166,10,1519,BR
116,19,1788,BR
314,3,2246,BR
63,32,2015,BR
306,-99,2305,BR
238,4,1130,BR
76,-68,1323,BR
313,-70,2413,BR
114,110,2141,BR
451,-100,2451,BR
100,14,551,BR
180,-16,1220,BR
339,39,2552,BR
134,47,2516,BR
269,-1,2044,BR
270,2,1348,BR
158,-93,1171,BR
346,-40,2018,BR
140,82,2302,BR
260,-68,2296,BR
238,49,1466,BR
171,15,1581,BR
290,-15,2050,BR
228,29,1527,BR
154,16,1950,BR
352,-27,2403,BR
98,49,1802,BR
395,-62,2273,BR
71,41,989,BR
193,-21,1769,BR
890,657,2341,TL
581,-1202,1562,TL
-14547,455,955,TL
1156,-287,-2727,TL
-3953,559,-4513,TL
4344,-682,17994,TL
-3510,-916,4099,TL
-6537,3985,-19897,TL
6203,-2317,699,TL
2664,-2046,-5432,TL
-2659,4261,-10619,TL
962,-2916,3220,TL
2068,3621,2384,TL
-1991,-711,-6493,TL
870,642,16117,TL
3215,1152,11104,TL
-105,-2902,-18609,TL
-416,1094,-2673,TL
-412,-1489,18677,TL
1941,26,1385,TL
-2178,1792,-17879,TL
1201,-1424,9129,TL
3390,369,13879,TL
-2917,951,-16091,TL
3792,-371,10796,TL
554,-986,3306,TL
-1686,203,-4558,TL
1351,337,3407,TL
220,-203,11950,TL
1335,-652,-3246,TL
-1818,417,-8638,TL
627,605,11905,TL
-756,-593,2774,TL
1071,417,1822,TL
556,269,6576,TL
482,-758,-2557,TL
-152,674,-1191,TL
75,-48,2264,TL
1415,-890,4835,TL
-952,786,-2523,TL
-1648,-126,2517,TL
1688,-951,6335,TL
-809,855,-1803,TL
285,-283,812,TL
740,-94,4984,TL
574,-198,777,TL
-40,-266,3803,TL
410,749,6643,TL
138,-733,-6170,TL
-80,-117,-3760,TL
41,363,9170,TL
911,-85,6375,TL
-310,563,-3409,TL
0,-75,-1329,TL
1105,-707,3228,TL
79,345,3228,TL
95,251,5458,TL
-86,-370,231,TL
384,-481,779,TL
633,242,2068,TL
-844,506,1140,TL
658,464,2856,TL
67,-47,45,TL
239,42,4667,TL
-125,396,116,TL
660,-393,704,TL
566,-278,2398,TL
289,-194,-319,TL
916,-211,2330,TL
-96,-73,3168,TL
144,97,2597,TL
818,-39,-1017,TL
-538,459,-1439,TL
512,58,7056,TL
375,-402,3468,TL
36,73,-63,TL
321,-119,1994,TL
-831,-54,1685,TL
305,-131,1815,TL
416,-177,5978,TL
537,13,1847,TL
-667,424,-3538,TL
346,247,2928,TL
706,-59,5205,TL
-61,98,1937,TL
13,-65,128,TL
527,-508,2731,TL
446,-170,1448,TL
141,130,1207,TL
-48,28,2327,TL
-14,12,1852,TL
246,388,2133,TL
28,-17,2596,TL
590,-235,2719,TL
-312,193,-1029,TL
569,-114,5330,TL
387,-79,3778,TL
88,77,1359,TL
182,-287,45,TL
281,-329,184,TL
541,170,2302,TL
-394,549,2775,TL
598,-220,4429,TL
695,-203,-82,TL
-370,396,-1166,TL
399,-189,3960,TL
250,-315,3700,TL
61,-70,1464,TL
107,-18,1527,TL
65,-94,2006,TL
294,35,836,TL
-162,206,1576,TL
445,-193,3001,TL
214,96,1962,TL
-145,200,1461,TL
661,-383,2956,TL
254,-108,779,TL
198,-92,491,TL
112,-3,3084,TL
192,64,3236,TL
547,-55,1880,TL
-253,185,-808,TL
352,-139,1592,TL
638,-59,2940,TL
-150,254,2868,TL
378,-133,2729,TL
171,-171,291,TL
213,-135,1650,TL
133,28,2843,TL
449,59,2911,TL
187,34,698,TL
-65,174,765,TL
132,57,1784,TL
487,-62,2702,TL
18,82,1486,TL
251,-54,2659,TL
297,-129,1550,TL
221,1,1775,TL
222,-41,2336,TL
-52,16,669,TL
489,-76,1892,TL
88,54,2166,TL
117,62,2338,TL
426,-74,1132,TL
-90,18,648,TL
262,-41,2298,TL
337,15,2967,TL
326,-191,2803,TL
74,24,872,TL
201,95,411,TL
377,-43,2232,TL
34,170,2420,TL
159,49,2302,TL
445,-79,2302,TL
116,-26,675,TL
146,-77,1292,TL
341,22,2856,TL
123,-17,2346,TL
341,-66,2178,TL
150,27,1413,TL
498,-147,2756,TL
-68,180,637,TL
247,48,1821,TL
336,-33,2892,TL
38,72,2243,TL
352,-82,1520,TL
165,-3,1259,TL
270,-126,1764,TL
97,27,1678,TL
198,160,2707,TL
374,-123,2618,TL
127,13,712,TL
98,101,487,TL
455,-93,2770,TL
165,40,2924,TL
7,37,1772,TL
280,-43,1379,TL
136,-95,1853,TL
255,10,1814,TL
120,100,1935,TL
335,-95,2641,TL
84,58,1006,TL
121,77,1695,TL
407,-112,2237,TL
86,-60,1647,TL
227,-13,1927,TL
211,-5,1849,TL
261,-17,2613,TL
72,-12,1305,TL
159,9,1186,TL
307,-78,2237,TL
142,-26,2220,TL
102,34,1797,TL
325,-48,1810,TL
93,-65,1198,TL
44,-17,1436,TL
360,-20,2562,TL
249,-84,2281,TL
139,-21,1828,TL
157,41,960,TL
4727,4,2914,MC
-5485,330,-24822,MC
2247,-893,18605,MC
3121,2060,19894,MC
-2737,-1290,-7541,MC
-7294,707,-5407,MC
1903,2133,14287,MC
894,-1898,-10578,MC
370,2827,-2748,MC
813,-2871,-6336,MC
-3129,-638,11649,MC
-1466,2280,7545,MC
465,-1028,-790,MC
-591,352,-7311,MC
2121,1127,-631,MC
-5033,696,7861,MC
5431,330,11419,MC
-4826,-1389,-13205,MC
3984,-913,2058,MC
-1983,641,5327,MC
437,-2505,-5785,MC
1825,1026,9419,MC
-919,1317,3867,MC
-1541,894,-3564,MC
53,942,4704,MC
2427,-1610,8772,MC
170,-884,5886,MC
-2201,694,-9838,MC
192,970,-790,MC
-939,-278,7490,MC
3119,-472,12703,MC
-857,1018,-7730,MC
-1635,124,-9723,MC
1077,-528,13155,MC
-180,-168,12281,MC
1511,-485,-2001,MC
96,679,-4526,MC
-721,374,3616,MC
874,-254,412,MC
822,-99,5757,MC
1253,-72,5675,MC
-2001,584,-9198,MC
1061,258,471,MC
1326,-1005,8945,MC
-419,561,5048,MC
737,-84,-419,MC
-1416,-48,-2645,MC
1148,-400,7621,MC
1725,-940,2705,MC
-1316,579,-2912,MC
-656,-265,-1929,MC
1324,-406,989,MC
373,583,7550,MC
164,93,5576,MC
-495,363,-2145,MC
-453,421,-1016,MC
518,-1047,5972,MC
663,-297,4644,MC
-329,-34,-166,MC
-424,-553,-3456,MC
767,461,2430,MC
569,441,3064,MC
-1101,852,5043,MC
409,144,4751,MC
333,-356,-4725,MC
-121,82,1372,MC
-115,-822,8036,MC
610,-367,2067,MC
446,-43,-3367,MC
-230,166,1543,MC
606,92,4861,MC
457,288,284,MC
475,44,2159,MC
-316,82,764,MC
157,-122,2008,MC
477,-4,3935,MC
-165,-566,2843,MC
284,-393,1696,MC
107,-198,-2069,MC
-114,-26,1550,MC
165,230,6008,MC
181,296,2841,MC
810,162,-2271,MC
-833,14,-2495,MC
442,149,5984,MC
939,-208,6778,MC
-352,-209,1002,MC
471,-321,-821,MC
274,-347,2197,MC
29,108,4018,MC
69,220,1648,MC
239,314,593,MC
137,183,741,MC
266,136,2450,MC
485,-13,3157,MC
264,-157,2255,MC
76,-487,629,MC
-107,-157,1381,MC
546,52,4137,MC
75,-77,2768,MC
241,170,-1113,MC
122,165,-1770,MC
337,341,4234,MC
304,301,5175,MC
562,-195,449,MC
-95,-152,-150,MC
180,-264,2380,MC
551,-270,4097,MC
221,129,2522,MC
0,5,811,MC
-64,198,-1276,MC
317,231,1789,MC
558,-31,4366,MC
-256,244,2429,MC
518,-84,1133,MC
-111,-118,764,MC
425,-223,3681,MC
239,-301,2657,MC
216,60,966,MC
292,-101,581,MC
50,136,1242,MC
403,213,2587,MC
59,192,1162,MC
97,20,62,MC
317,-135,3047,MC
321,-133,4407,MC
6,-214,1805,MC
230,-182,1005,MC
107,-120,236,MC
146,107,1978,MC
437,164,3753,MC
205,248,2044,MC
399,119,164,MC
-157,168,-405,MC
533,-105,3971,MC
180,-58,3717,MC
4,-121,1945,MC
379,-326,1151,MC
-60,-70,197,MC
287,78,3066,MC
259,61,2368,MC
133,207,1217,MC
327,123,858,MC
4,101,2218,MC
609,-82,3293,MC
62,-136,1100,MC
212,-34,1707,MC
69,-246,1712,MC
275,-12,2787,MC
313,7,2109,MC
223,1,1279,MC
102,150,75,MC
196,132,1472,MC
351,102,3770,MC
218,-74,2020,MC
368,-141,254,MC
-126,-116,711,MC
422,-185,3715,MC
242,-23,2609,MC
21,66,1305,MC
223,19,745,MC
70,59,1185,MC
416,110,2867,MC
10,-14,2011,MC
255,7,2386,MC
206,-148,999,MC
102,-83,1891,MC
353,-174,2822,MC
141,-68,1591,MC
208,17,1060,MC
283,90,2311,MC
317,66,2849,MC
70,81,1371,MC
193,-40,817,MC
207,-118,1937,MC
247,-44,3292,MC
151,-160,2240,MC
239,-67,1699,MC
197,-67,487,MC
77,35,1641,MC
324,89,2822,MC
282,26,2359,MC
242,47,1358,MC
112,23,686,MC
283,-67,2022,MC
302,-20,3039,MC
281,-113,1847,MC
253,-74,1157,MC
127,29,1501,MC
310,-40,2495,MC
157,138,1734,MC
250,40,1686,MC
141,-4,1597,MC
259,41,2262,MC
334,-89,2035,MC
170,6,1896,MC
141,-29,1233,MC
183,-61,1981,MC
293,39,2649,MC
159,-54,2031,MC
-1469,1055,-15868,BR
3745,-590,8305,BR
-487,-100,8219,BR
-228,-2118,-1789,BR
1624,-1081,-2132,BR
-5594,1283,-9112,BR
4128,-982,6327,BR
1427,1135,-15273,BR
-2656,-1172,13267,BR
2268,2044,1171,BR
-1290,-1353,-9592,BR
2998,621,10110,BR
-5626,-102,-5515,BR
368,-2887,-545,BR
4603,1431,10824,BR
2440,-2232,-6049,BR
2495,699,1626,BR
-2323,2013,3127,BR
3765,-2727,12192,BR
85,1852,-5599,BR
1077,240,-7099,BR
678,-1799,1424,BR
-2959,1022,13896,BR
5130,-239,5213,BR
-2274,715,-13202,BR
758,-660,9299,BR
1540,343,6699,BR
-2128,2018,-9376,BR
-495,134,5624,BR
3293,-744,9791,BR
-1954,370,-8946,BR
1011,11,12798,BR
932,-1047,3261,BR
554,-623,-7939,BR
-192,759,3430,BR
223,-1272,9122,BR
-674,824,2097,BR
-621,690,-337,BR
1706,-1199,846,BR
1004,-294,-3448,BR
-2483,1687,-2041,BR
2153,-479,10905,BR
297,94,5541,BR
-256,322,-3365,BR
-312,467,-287,BR
-241,-320,4001,BR
1020,-891,3766,BR
203,279,-646,BR
-938,-242,4076,BR
1589,-257,1463,BR
196,407,736,BR
-416,-102,3354,BR
-56,-68,377,BR
173,407,-742,BR
454,-66,5427,BR
507,-335,7142,BR
269,-376,-2572,BR
-400,139,-4794,BR
-329,-179,6897,BR
1460,-100,8178,BR
-449,176,-3611,BR
-200,20,-186,BR
526,52,1251,BR
554,-303,1072,BR
342,346,6083,BR
-486,-224,-621,BR
466,-555,-1847,BR
609,207,3487,BR
-110,-48,2671,BR
199,41,2749,BR
1358,-153,2477,BR
-915,205,-1023,BR
95,340,1647,BR
1162,-292,5435,BR
40,-355,1520,BR
-727,-100,-1600,BR
639,-204,4617,BR
828,-308,5145,BR
-481,1,-940,BR
60,182,192,BR
-94,-66,2277,BR
214,96,3664,BR
644,126,2844,BR
197,-72,222,BR
158,-309,389,BR
155,-15,849,BR
175,-62,4742,BR
843,-346,5658,BR
-243,108,-1719,BR
-241,9,-2498,BR
835,-88,5509,BR
21,145,3132,BR
-192,206,728,BR
651,-60,2422,BR
332,-207,1721,BR
-136,7,216,BR
269,-138,3917,BR
748,-375,1303,BR
-769,392,-1020,BR
814,-3,5085,BR
1197,-360,5029,BR
-340,255,-946,BR
59,307,904,BR
265,-65,3035,BR
-74,-102,2748,BR
628,-34,3183,BR
-240,-78,1157,BR
252,-291,-125,BR
274,61,987,BR
-187,264,4011,BR
351,-7,4376,BR
375,102,150,BR
-194,160,-1261,BR
481,-90,3867,BR
316,87,3282,BR
228,-62,2159,BR
-331,76,588,BR
716,-225,2015,BR
254,14,1086,BR
-195,172,2001,BR
798,-18,2930,BR
-67,228,312,BR
46,79,2577,BR
614,-110,2952,BR
10,96,474,BR
402,-215,1806,BR
-140,46,1977,BR
361,-14,3453,BR
450,1,2291,BR
-176,68,153,BR
391,28,1064,BR
87,186,3618,BR
396,-60,3409,BR
172,89,674,BR
248,-50,778,BR
261,-152,1931,BR
79,40,2077,BR
477,-71,3565,BR
297,-19,1899,BR
-230,96,-449,BR
594,-9,2282,BR
170,91,2525,BR
-28,-61,2229,BR
580,-85,1771,BR
0,58,1207,BR
248,-174,2756,BR
-42,26,1004,BR
446,-167,1744,BR
21,11,1766,BR
251,5,2738,BR
394,8,1827,BR
-117,116,742,BR
388,-158,1829,BR
121,58,1508,BR
111,-22,3081,BR
434,-248,3075,BR
12,51,183,BR
175,-75,599,BR
317,-72,2867,BR
-74,67,2481,BR
383,-37,2278,BR
266,-10,1280,BR
135,-93,1391,BR
309,-34,2084,BR
151,52,2586,BR
247,-198,2583,BR
140,-28,1085,BR
151,3,1561,BR
429,-153,2259,BR
-32,96,1295,BR
293,23,2075,BR
265,-28,1920,BR
-13,-13,1909,BR
454,-107,2511,BR
74,33,873,BR
243,-164,1688,BR
235,-17,2030,BR
72,101,2427,BR
435,-143,2772,BR
70,54,435,BR
269,-64,1414,BR
299,16,2768,BR
116,41,2566,BR
284,35,1784,BR
227,-28,1132,BR
187,-98,1574,BR
303,41,2126,BR
123,47,2350,BR
336,-60,2183,BR
103,62,956,BR
238,-2,1967,BR
368,-1,2160,BR
56,43,1507,BR
381,-48,2288,BR
121,86,1581,BR
378,-62,2537,BR
129,83,1300,BR
147,-34,1437,BR
333,-14,2210,BR
117,68,2078,BR
59,541,-371,BL
-2224,-503,-24226,BL
-1690,-3209,10923,BL
709,-215,-8053,BL
-126,420,-2879,BL
-6611,-359,4465,BL
-4978,-943,-6041,BL
-4324,-1702,8017,BL
1006,984,-5077,BL
579,-2832,7474,BL
5039,-214,3837,BL
-2391,974,-9178,BL
-3302,-74,-3567,BL
2091,1456,13735,BL
-159,-2624,-1489,BL
16,-479,404,BL
-3073,104,-518,BL
1447,-1163,5647,BL
3252,-2003,1672,BL
-99,1941,-4256,BL
2825,-123,1655,BL
-1063,237,-3945,BL
0,-161,4285,BL
-631,-657,-2169,BL
111,-1103,6813,BL
751,186,11582,BL
264,360,-1226,BL
-472,109,-7104,BL
984,809,4754,BL
591,-872,418,BL
-229,475,-1417,BL
371,-98,2559,BL
125,-787,7069,BL
1296,152,2999,BL
-2183,351,-9552,BL
2366,-321,5643,BL
-235,550,2917,BL
931,-1549,3777,BL
-1115,969,866,BL
-495,-747,-2490,BL
1606,-448,1027,BL
-1255,984,724,BL
-183,75,7277,BL
194,738,4330,BL
-313,-70,-1967,BL
1736,-602,2509,BL
-855,462,-1731,BL
635,-788,1400,BL
445,-178,4999,BL
51,-266,2723,BL
120,501,1739,BL
-164,503,-134,BL
1093,-354,3492,BL
-819,796,480,BL
200,-94,7147,BL
732,-557,5580,BL
-952,732,-5734,BL
399,-695,2444,BL
952,-69,6372,BL
-186,161,-851,BL
120,-549,-856,BL
514,397,5543,BL
-35,-106,-1718,BL
547,363,-1274,BL
-232,507,7153,BL
302,-461,6392,BL
-458,407,-2132,BL
94,-424,316,BL
325,-507,1041,BL
13,517,2878,BL
450,98,4325,BL
-189,-7,2368,BL
567,336,137,BL
-71,-248,-1340,BL
146,33,2193,BL
499,-152,4725,BL
540,-103,2439,BL
-92,-1,2990,BL
383,-583,806,BL
130,281,-238,BL
-438,221,762,BL
654,104,3044,BL
183,258,4181,BL
56,406,2141,BL
241,-20,2092,BL
146,-256,-1470,BL
169,-222,1553,BL
368,104,5921,BL
158,-244,3029,BL
122,202,172,BL
-194,15,459,BL
630,-131,1443,BL
-23,244,1594,BL
-167,258,3507,BL
736,-30,4245,BL
-103,-183,-484,BL
436,-58,800,BL
325,-96,2294,BL
-199,-337,2289,BL
644,79,3106,BL
-394,73,1370,BL
429,22,988,BL
99,261,319,BL
-44,119,1999,BL
299,-175,4048,BL
356,-114,3031,BL
-61,-192,1119,BL
148,3,526,BL
213,-286,1464,BL
428,2,2554,BL
-100,256,2486,BL
557,-15,2560,BL
178,173,-32,BL
-126,28,369,BL
406,-18,3031,BL
93,69,2639,BL
168,-270,4062,BL
-67,-175,-697,BL
412,-46,1420,BL
162,-93,2057,BL
-159,243,1970,BL
675,72,2991,BL
-3,105,1824,BL
353,29,1483,BL
112,-5,170,BL
327,4,2106,BL
214,-265,3851,BL
-58,0,1925,BL
441,-132,2143,BL
374,-260,1184,BL
-219,203,-197,BL
534,50,2322,BL
168,144,3504,BL
124,12,2011,BL
502,-88,1493,BL
32,-160,393,BL
323,-176,2255,BL
57,90,2845,BL
243,-49,3050,BL
429,-61,1609,BL
-218,150,-346,BL
718,-111,1911,BL
19,39,1702,BL
219,116,2918,BL
194,-3,3067,BL
136,46,1791,BL
316,-246,1831,BL
241,-183,563,BL
-27,83,1619,BL
447,-128,3008,BL
-105,194,1226,BL
250,34,1660,BL
390,-109,1729,BL
-43,70,551,BL
260,-60,2665,BL
304,1,3282,BL
146,-83,2239,BL
166,-30,811,BL
-11,26,807,BL
474,-145,2721,BL
66,76,1802,BL
127,97,2295,BL
411,-40,2101,BL
91,65,664,BL
194,-43,1645,BL
200,-75,2610,BL
289,-147,2919,BL
137,3,964,BL
177,-4,1371,BL
399,-32,1986,BL
3,99,1365,BL
173,71,2276,BL
374,-26,2829,BL
134,-6,1446,BL
124,-16,1106,BL
305,-10,1652,BL
152,-120,2367,BL
223,5,2456,BL
183,-7,1873,BL
410,-69,1975,BL
121,23,796,BL
302,-20,2337,BL
311,44,2572,BL
159,-63,2279,BL
303,-38,1624,BL
175,2,909,BL
220,-113,1981,BL
196,49,2221,BL
74,15,2239,BL
385,-82,2361,BL
119,9,1149,BL
160,-57,1054,BL
367,29,1992,BL
198,-7,2351,BL
144,5,2321,BL
258,26,1739,BL
224,-91,1727,BL
262,-65,1490,BL
146,34,2117,BL
356,-33,2725,BL
-93,-384,4463,TL
-5573,2139,-1504,TL
572,852,-11668,TL
-9179,-795,-2092,TL
262,-174,10986,TL
-1491,-920,17680,TL
-568,375,-5738,TL
-2586,882,-424,TL
1383,-4376,-2326,TL
-2113,690,-5054,TL
-1246,660,-3161,TL
-440,-1594,6703,TL
1642,2696,2694,TL
-3589,-2088,6380,TL
1300,2678,17855,TL
1474,-1358,-5084,TL
824,-928,-13346,TL
-1264,1755,8835,TL
2280,-1563,10722,TL
547,465,-8329,TL
-2079,448,-1798,TL
1576,-2428,14976,TL
-1147,1332,-4305,TL
-787,755,266,TL
1716,-874,9953,TL
-1848,67,-3827,TL
-362,655,-1284,TL
-287,-1218,5724,TL
-13,46,11335,TL
-71,-2,-9037,TL
-1064,905,-4594,TL
1680,832,10007,TL
-577,-417,1352,TL
721,-131,6763,TL
108,-689,248,TL
-164,-362,-2024,TL
172,738,1225,TL
828,-491,2861,TL
1622,-91,2380,TL
-1492,1927,1701,TL
29,-272,3423,TL
945,-716,1347,TL
-284,261,-2453,TL
1045,-310,2338,TL
-109,232,3842,TL
241,-606,3433,TL
303,-11,6792,TL
323,-35,99,TL
-229,-696,-8396,TL
-58,383,3672,TL
1267,-52,9606,TL
815,108,2367,TL
-914,768,-3097,TL
360,-445,499,TL
1269,-489,2206,TL
